nct_id,title,overall_status,study_type,completion_date,lead_sponsor,lead_sponsor_class,collaborator,collaborator_class,phase,locations,has_drug_intervention,drugs,disposition_date,results_date,enrollment,phase_normalised,is_completed,is_overdue,pubmed_results
NCT01225237,A Study to Evaluate Efficacy of Ramosetron on Diarrhea-predominant Irritable Bowel Syndrome (IBS) in Male Patients,Completed,Interventional,2011-08-01,Astellas Pharma Inc,Industry,,,4,Japan,True,Ramosetron; Placebo; ,,,296.0,4,True,False,True
NCT01229423,Safety and Efficacy of LATISSE® in the Augmentation of Eyelashes of Korean Subjects,Completed,Interventional,2010-06-01,Allergan,Industry,,,4,"Korea, Republic of",True,bimatoprost 0.03%; ,,2011-12-16,62.0,4,True,False,False
NCT01229462,Safety and Efficacy of Brimonidine Tartrate/Timolol Fixed Combination in Patients With Glaucoma or Ocular Hypertension,Completed,Interventional,2011-09-01,Allergan,Industry,,,,China,True,brimonidine tartrate/timolol fixed combination ophthalmic solution; brimonidine tartrate ophthalmic solution; timolol ophthalmic solution; ,,2012-08-15,238.0,5,True,False,False
NCT01231334,A Study Comparing Aczone® Plus Differin® Versus Duac® Plus Differin® in Patients With Severe Facial Acne,Completed,Interventional,2011-06-01,Allergan,Industry,,,4,United States,True,Dapsone plus Adapalene; Clindamycin/benzoyl peroxide plus Adapalene; ,,2012-06-25,286.0,4,True,False,False
NCT01232790,A Pilot Trial of Acute N-Acetylcysteine Effects on Working Memory and Other Cognitive Functions in Schizophrenia,Completed,Interventional,2011-11-01,Yale University,Other,National Alliance for Research on Schizophrenia and Depression,Other,,United States,True,Placebo; ,,2013-01-24,28.0,5,True,False,False
NCT01238575,Guanfacine for the Treatment of Hyperactivity in Pervasive Developmental Disorder,Completed,Interventional,2014-03-01,Yale University,Other,"Emory University Massachusetts General Hospital Seattle Children's Hospital University of California, Los Angeles National Institute of Mental Health (NIMH)",Other Other Other Other NIH,4,United States,True,extended-release guanfacine; ,,2015-04-30,62.0,4,True,False,False
NCT01241240,Safety and Efficacy of Triple Combination Therapy in Patients With Primary Open-Angle Glaucoma or Ocular Hypertension,Completed,Interventional,2013-09-01,Allergan,Industry,,,3,Colombia Mexico,True,bimatoprost/brimonidine tartrate/timolol ophthalmic solution (Triple Combination Therapy); Fixed Combination 0.2% brimonidine tartrate/0.5% timolol ophthalmic solution; ,,2014-09-04,192.0,3,True,False,False
NCT01242202,A Study to Assess the Safety and Efficacy of ASP1941 in Combination With α-glucosidase Inhibitor in Type 2 Diabetic Patients,Completed,Interventional,2012-05-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; alpha glucosidase inhibitor; ,,,113.0,3,True,True,False
NCT01242215,A Study to Assess the Efficacy and Safety of ASP1941 in Combination With Sulfonylurea in Type 2 Diabetic Patients,Completed,Interventional,2012-04-01,Astellas Pharma Inc,Industry,,,3,Japan,True,Placebo; Sulfonylurea; ,,,243.0,3,True,False,True
NCT01242228,A Study to Assess the Safety and Efficacy of ASP1941 in Combination With Dipeptidyl Peptidase-4 (DPP-4) Inhibitor in Type 2 Diabetic Patients,Completed,Interventional,2012-06-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; DPP-4 inhibitor; ,,,106.0,3,True,True,False
NCT01243567,Safety and Efficacy of Bimatoprost/Timolol Fixed Combination Versus Latanoprost in Patients With Open-Angle Glaucoma Who Have Never Been Treated,Completed,Interventional,2012-02-01,Allergan,Industry,,,4,Portugal Spain,True,bimatoprost 0.03%/timolol 0.5% combination ophthalmic solution; latanoprost 0.005% ophthalmic solution; ,,2013-01-22,81.0,4,True,False,False
NCT01249274,Progesterone for Postpartum Cocaine Relapse,Completed,Interventional,2013-07-01,Yale University,Other,National Institute on Drug Abuse (NIDA),NIH,,United States,True,Progesterone; ,,,50.0,5,True,True,False
NCT01252160,Safety and Effectiveness of Repeated Administration of QUTENZA Patches for Treatment of Pain Caused by Nerve Damage,Completed,Interventional,2013-09-01,Astellas Pharma Inc,Industry,,,4,Austria Belgium Czech Republic Finland France Greece Hungary Ireland Italy Netherlands Poland Romania Slovakia Slovenia Spain United Kingdom,True,QUTENZA; ,,,306.0,4,True,True,False
NCT01253902,Ocular Surface Tolerability Study of Prostaglandin Analogues in Patients With Open-Angle Glaucoma or Ocular Hypertension,Completed,Interventional,2011-10-01,Allergan,Industry,,,4,Canada United States,True,bimatoprost ophthalmic solution 0.01%; travoprost ophthalmic solution 0.004%; latanoprost ophthalmic solution 0.005%; ,,2012-10-08,164.0,4,True,False,False
NCT01258309,Safety and Efficacy of Olopatadine Hydrochloride/Ketorolac Tromethamine Ophthalmic Solution Compared With Olopatadine Hydrochloride Ophthalmic Solution in Patients With Seasonal Allergic Conjunctivitis,Completed,Interventional,2011-01-01,Allergan,Industry,,,3,India,True,olopatadine hydrochloride /ketorolac tromethamine fixed dose combination ophthalmic solution; olopatadine hydrochloride 0.1% ophthalmic solution; ,,,129.0,3,True,True,False
NCT01259466,Internet-Administered Smoking Cessation Treatment for Overweight and Obese Smokers,Completed,Interventional,2013-11-01,Yale University,Other,American Heart Association,Other,,United States,True,Nicotine patch; ,,2015-07-16,54.0,5,True,False,False
NCT01261572,Study to Find Maintenance Dose for Periodic Administration of ASP3550,Completed,Interventional,2012-04-01,Astellas Pharma Inc,Industry,,,2,Japan,True,ASP3350; ,,,155.0,2,True,True,False
NCT01274000,A Study to Evaluate Efficacy of YM060 on Diarrhea-predominant Irritable Bowel Syndrome (D-IBS) in Female Patients,Completed,Interventional,2011-10-01,Astellas Pharma Inc,Industry,,,2,Japan,True,YM060; placebo; ,,,409.0,2,True,True,False
NCT01291108,Safety and Efficacy of AGN-210669 Ophthalmic Solution Compared With Bimatoprost Ophthalmic Solution in Patients With Open-Angle Glaucoma or Ocular Hypertension,Completed,Interventional,2011-10-01,Allergan,Industry,,,2,United States,True,AGN-210669; bimatoprost; bimatoprost vehicle; ,,2013-08-13,125.0,2,True,False,False
NCT01294384,Safety and Efficacy Study of New Eye Drop Formulations With Refresh Tears® in Patients With Dry Eye Disease,Completed,Interventional,2012-09-01,Allergan,Industry,,,3,Australia Canada,True,carboxymethylcellulose sodium based New Eye Drop Formulation 1; carboxymethylcellulose sodium based New Eye Drop Formulation 2; carboxymethylcellulose sodium based Eye Drops; ,,2013-09-24,305.0,3,True,False,False
NCT01304836,A Study Looking at Diabetes in Kidney Transplant Recipients Receiving Immunosuppressive Regimen With or Without Steroids,Completed,Interventional,2013-05-01,Astellas Pharma Inc,Industry,,,4,"Australia Belgium Colombia Czech Republic Estonia Finland France Germany Hungary Italy Korea, Republic of Latvia Lithuania Mexico Netherlands Norway Poland Portugal Romania Russian Federation Slovakia Spain Sweden Switzerland",True,Advagraf; Mycophenolate Mofetil; Simulect; Corticosteroids; ,,,1166.0,4,True,True,False
NCT01316094,A Study to Assess Efficacy and Safety of ASP1941 in Diabetic Patients With Renal Impairment,Completed,Interventional,2012-11-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; placebo; ,,,165.0,3,True,True,False
NCT01316107,A Study to Assess Safety and Efficacy of ASP1941 in Combination With Nateglinide in Type 2 Diabetic Patients,Completed,Interventional,2012-12-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; nateglinide; ,,,122.0,3,True,True,False
NCT01318837,A Study to Evaluate Response of Over Active Bladder Symptom Score to Solifenacin Treatment,Completed,Interventional,2011-09-01,Astellas Pharma Inc,Industry,"Astellas Pharma Korea, Inc.",Industry,4,"Korea, Republic of",True,solifenacin; ,,,100.0,4,True,True,False
NCT01325337,Safety and Efficacy Study of Bimatoprost in the Treatment of Men With Androgenic Alopecia,Completed,Interventional,2012-08-01,Allergan,Industry,,,2,Germany United States,True,bimatoprost Formulation A; bimatoprost Formulation B; bimatoprost Formulation C; bimatoprost vehicle solution; minoxidil 5% solution; ,,2014-03-03,307.0,2,True,False,False
NCT01325350,Safety and Efficacy Study of Bimatoprost in the Treatment of Women With Female Pattern Hair Loss,Completed,Interventional,2012-07-01,Allergan,Industry,,,2,Germany United States,True,bimatoprost Formulation A; bimatoprost Formulation B; bimatoprost Formulation C; bimatoprost vehicle solution; minoxidil 2% solution; ,,2014-03-03,306.0,2,True,False,False
NCT01325571,A Study to Compare the Efficacy and Safety of Tacrolimus Capsules in Patient With Myasthenia Gravis,Completed,Interventional,2014-05-01,Astellas Pharma Inc,Industry,"Astellas Pharma China, Inc.",Industry,3,China,True,Tacrolimus capsule; Placebo; ,,,83.0,3,True,True,False
NCT01332201,Study to Compare the Pharmacokinetics of Tacrolimus in Adult Transplant Recipients Treated With Advagraf® or Prograf®,Completed,Interventional,2013-11-01,Astellas Pharma Inc,Industry,,,2,Austria Belgium France Italy Taiwan United Kingdom,True,Advagraf; Prograf; ,,,17.0,2,True,True,False
NCT01334918,A Study of Regadenoson in Subjects Undergoing Stress Myocardial Perfusion Imaging (MPI) Using Multidetector Computed Tomography (MDCT) Compared to Single Photon Emission Computed Tomography (SPECT),Completed,Interventional,2012-07-01,Astellas Pharma Inc,Industry,,,2,United States,True,regadenoson; ,,2013-07-11,124.0,2,True,False,False
NCT01339468,"A Study to Assess the Pharmacokinetics, Safety and Efficacy of Advagraf and Prograf in de Novo Liver Transplantation",Completed,Interventional,2014-05-01,Astellas Pharma Inc,Industry,,,4,"Korea, Republic of",True,Advagraf; Prograf; Prograf; ,,,100.0,4,True,True,False
NCT01349231,Ketamine Infusion for Obsessive-Compulsive Disorder,Completed,Interventional,2011-12-01,Yale University,Other,National Alliance for Research on Schizophrenia and Depression,Other,2,United States,True,ketamine; ,,2014-03-04,10.0,2,True,False,False
NCT01363752,A Study Looking at Kidney Function in Kidney Transplant Recipients Who Are Taking Anti-rejection Medication Including Tacrolimus and With or Without Sirolimus.,Completed,Interventional,2013-09-01,Astellas Pharma Inc,Industry,,,4,"Australia Austria Belarus Belgium Czech Republic France Germany Hong Kong Hungary Italy Korea, Republic of Netherlands Poland Russian Federation Spain Taiwan Turkey",True,Advagraf; Mycophenolate Mofetil; Sirolimus; Corticosteroids; ,,,853.0,4,True,True,False
NCT01371994,A Study to Assess Efficacy and Safety With Solifenacin Succinate to Improve Urinary Continence After Robotic Assisted Radical Prostatectomy,Completed,Interventional,2013-10-01,Astellas Pharma Inc,Industry,,,4,Canada United States,True,solifenacin succinate; Placebo; ,,2014-10-06,640.0,4,True,False,False
NCT01391273,Safety and Efficacy Study of Bimatoprost in Japanese Patients With Eyelash Hypotrichosis,Completed,Interventional,2012-05-01,Allergan,Industry,,,3,Japan,True,bimatoprost solution 0.03%; bimatoprost vehicle solution; ,,2013-05-21,173.0,3,True,False,False
NCT01391286,Safety and Efficacy Study of Bimatoprost in Japanese Patients With Chemotherapy-Induced Eyelash Hypotrichosis,Completed,Interventional,2012-05-01,Allergan,Industry,,,3,Japan,True,bimatoprost solution 0.03%; bimatoprost vehicle solution; ,,2013-05-21,36.0,3,True,False,False
NCT01391299,Safety and Efficacy Study of Botulinum Toxin Type A for the Treatment of Forehead and Frown Lines,Completed,Interventional,2011-10-01,Allergan,Industry,,,,Canada,True,Normal Saline; ,,2012-10-26,175.0,5,True,False,False
NCT01391312,Patient Satisfaction Study of BOTOX® Cosmetic in the Treatment of Moderate to Severe Frown Lines,Completed,Interventional,2011-10-01,Allergan,Industry,,,4,United States,True,normal saline (placebo); ,,2012-08-24,40.0,4,True,False,False
NCT01391338,"A Clinical Study to Investigate the Efficacy, Safety and Pharmacokinetics of ASP3652 in Patients With Chronic Abacterial Prostatitis / Chronic Pelvic Pain Syndrome (CP/CPPS)",Completed,Interventional,2013-02-01,Astellas Pharma Inc,Industry,,,2,Czech Republic Germany Latvia Lithuania Poland Spain,True,ASP3652; Placebo; ,,,239.0,2,True,True,False
NCT01397409,Evaluation of AGN-150998 in Exudative Age-related Macular Degeneration (AMD),Completed,Interventional,2014-03-01,Allergan,Industry,,,2,Australia Austria France Germany Israel Italy Switzerland United States,True,AGN-150998; ranibizumab; ,,2015-06-02,271.0,2,True,False,False
NCT01416116,Method of Pre-treatment for Application of QUTENZA Capsaicin 8% Patch,Completed,Interventional,2012-04-01,Astellas Pharma Inc,Industry,,,4,Belgium Czech Republic Denmark Ireland Norway Slovakia United Kingdom,True,QUTENZA; Lidocaine; Tramadol; ,,,122.0,4,True,True,False
NCT01448525,Study Assessing Patient Satisfaction With LATISSE® for Increasing Eyelash Prominence,Completed,Interventional,2012-04-01,Allergan,Industry,,,4,United States,True,bimatoprost ophthalmic solution 0.03%; bimatoprost vehicle solution; ,,2013-04-05,88.0,4,True,False,False
NCT01451203,Efficacy Confirmation Study of CDP870 in Early Rheumatoid Arthritis,Completed,Interventional,2013-08-01,Astellas Pharma Inc,Industry,UCB Japan Co. Ltd.,Industry,3,Japan,True,Placebo; CZP; methotrexate (MTX); ,,2015-10-18,319.0,3,True,False,False
NCT01459588,"Safety, Efficacy, and Acceptability Study of an Eye Drop Formulation in Subjects With Dry Eye Disease",Completed,Interventional,2012-02-01,Allergan,Industry,,,3,United States,True,Carboxymethylcellulose Based Eye Drop Formulation A; Carboxymethylcellulose Based Eye Drop Formulation B; Carboxymethylcellulose Based Preservative-Free Lubricant Eye Drops; Carboxymethylcellulose Based Lubricant Eye Drops; ,,2013-02-11,315.0,3,True,False,False
NCT01462227,Effect of Naltrexone on Counterregulatory Mechanisms in Hypoglycemia,Completed,Interventional,2013-10-01,Yale University,Other,National Institutes of Health (NIH),NIH,,United States,True,Naltrexone High Dose; Naltrexone Low Dose; ,,2016-01-20,17.0,5,True,False,False
NCT01470118,A Study to Evaluate the Duration of LASTACAFT® in Acute Allergic Conjunctivitis,Completed,Interventional,2011-12-01,Allergan,Industry,,,4,United States,True,alcaftadine 0.25% ophthalmic solution; olopatadine 0.2% ophthalmic solution; dextran 70 0.1%/hydroxypropyl methylcellulose 0.3%; ,,2012-12-13,127.0,4,True,False,False
NCT01472874,Single Daily Dosage of Trientine for Maintenance Treatment for Wilson Disease,Completed,Interventional,2011-07-01,Yale University,Other,"Valeant Pharmaceuticals International, Inc.",Industry,,United States,True,Once a day Trientine; ,,2014-04-21,8.0,5,True,False,False
NCT01478607,A Study to Evaluate the Long-term Safety of Repeated QUTENZA Administration for Treatment of Pain Caused by Nerve Damage in Diabetic Patients,Completed,Interventional,2014-02-01,Astellas Pharma Inc,Industry,,,3,Belgium Czech Republic France Germany Italy Netherlands Poland Russian Federation Spain Ukraine United Kingdom,True,QUTENZA; ,,,468.0,3,True,True,False
NCT01492400,Safety and Efficacy Study of Dexamethasone Versus Ranibizumab in Patients With Diabetic Macular Edema,Completed,Interventional,2014-02-01,Allergan,Industry,,,2,Belgium Denmark France Germany Israel Italy Netherlands Portugal South Africa Spain United Kingdom United States,True,dexamethasone Intravitreal Implant; ranibizumab; ,,2015-01-21,363.0,2,True,False,False
NCT01498549,Cognitive Effects of Atomoxetine in Humans: Genetic Moderators,Completed,Interventional,2013-07-01,Yale University,Other,,,,United States,True,Atomoxetine; Sugar Pill; ,,,35.0,5,True,True,False
NCT01505426,A Study to Assess the Efficacy and Safety of ASP1941 in Combination With Metformin in Asian Diabetes Patients,Completed,Interventional,2013-01-01,Astellas Pharma Inc,Industry,,,3,"Korea, Republic of Taiwan",True,ASP1941; metformin; Placebo; ,,,171.0,3,True,True,False
NCT01525173,A Safety and Efficacy Study of ALPHAGAN® P and LUMIGAN® in Subjects Previously Treated With Latanoprost for Glaucoma and Ocular Hypertension,Completed,Interventional,2012-10-01,Allergan,Industry,,,4,United States,True,0.1% brimonidine tartrate ophthalmic solution; 0.01% bimatoprost ophthalmic solution; 0.2% hypromellose lubricant eye drops; latanoprost 0.005% ophthalmic solution; ,,2013-10-07,137.0,4,True,False,False
NCT01533428,A Study to Evaluate Efficacy and Safety of a Single Application of Capsaicin 8%Transdermal Delivery System Compared to Placebo in Reducing Pain Intensity in Subjects With Painful Diabetic Peripheral Neuropathy (PDPN),Completed,Interventional,2014-02-01,Astellas Pharma Inc,Industry,,,3,United States,True,Capsaicin 8%; Placebo; ,,2015-02-06,369.0,3,True,False,False
NCT01547598,Safety and Efficacy of LUMIGAN® RC Versus DuoTrav® in Patients Who Require Further Intraocular Pressure (IOP) Reduction,Completed,Interventional,2013-07-01,Allergan,Industry,,,4,Canada,True,travoprost ophthalmic solution 0.004%; travoprost 0.004% / timolol 0.5% combination ophthalmic solution; Bimatoprost ophthalmic solution 0.01%; ,,2014-07-28,135.0,4,True,False,False
NCT01575054,BOTOX® Treatment in Adult Patients With Post-Stroke Lower Limb Spasticity,Completed,Interventional,2014-09-01,Allergan,Industry,,,3,"Canada Czech Republic Germany Hungary Korea, Republic of Poland Russian Federation United Kingdom United States",True,Normal Saline; ,,2015-10-01,468.0,3,True,False,False
NCT01594970,A Safety and Efficacy Study of Bimatoprost 0.01% in Primary Open-Angle Glaucoma (POAG) or Ocular Hypertension (OH),Completed,Interventional,2013-01-01,Allergan,Industry,,,4,"Korea, Republic of",True,Bimatoprost 0.01%; ,,2014-01-27,800.0,4,True,False,False
NCT01600716,Safety and Efficacy Study of OnabotulinumtoxinA for the Treatment of Urinary Incontinence Due to Neurogenic Detrusor Overactivity (NDO) in Non-Catheterizing Patients With Multiple Sclerosis (MS),Completed,Interventional,2014-04-01,Allergan,Industry,,,3,Belgium Canada Czech Republic France Poland Portugal Russian Federation United States,True,Placebo (Normal Saline); ,,2016-02-17,144.0,3,True,False,False
NCT01600885,The Effects of Ketamine and Guanfacine on Working Memory in Healthy Subjects,Completed,Interventional,2011-07-01,Yale University,Other,VA Office of Research and Development,U.S. Fed,,United States,True,Guanfacine; Placebo; ,,2014-08-29,19.0,5,True,False,False
NCT01613248,A Dose-Finding Study of MK-1602 in the Treatment of Acute Migraine (MK-1602-006),Completed,Interventional,2012-12-01,Allergan,Industry,,,2,,True,MK-1602; Placebo-matching MK-1602; Rescue medication; ,,2016-08-08,834.0,2,True,False,False
NCT01649999,A Study to Evaluate the Efficacy and Safety of ASP015K in Moderate to Severe Rheumatoid Arthritis Subjects,Completed,Interventional,2013-07-01,Astellas Pharma Inc,Industry,,,2,Japan,True,ASP015K; Placebo; ,,,281.0,2,True,False,True
NCT01660802,Safety and Efficacy Study of Dexamethasone in the Treatment of Patients With Macular Edema Following Retinal Vein Occlusion (RVO),Completed,Interventional,2014-03-01,Allergan,Industry,,,3,China,True,700 μg Dexamethasone; ,,2015-04-02,262.0,3,True,False,False
NCT01664949,A Study to Compare the Safety and Efficacy of A New Eye Drop Formulation With OPTIVE™ in Subjects With Dry Eye Disease,Completed,Interventional,2014-05-01,Allergan,Industry,,,3,Australia Belgium France Germany Italy Russian Federation Spain United Kingdom,True,Carboxymethylcellulose Based Eye Drop Formulation A; Carboxymethylcellulose Based Preservative-Free Lubricant Eye Drops; ,,2015-05-22,460.0,3,True,False,False
NCT01672762,A Study to Evaluate Long-term Safety and Efficacy of ASP1941 in Diabetes Patients,Completed,Interventional,2013-04-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; ,,,174.0,3,True,True,False
NCT01698554,Bimatoprost in the Treatment of Eyelash Hypotrichosis,Completed,Interventional,2014-02-01,Allergan,Industry,,,3,Russian Federation Sweden United Kingdom United States,True,bimatoprost formulation A solution; bimatoprost solution 0.03 %; vehicle of bimatoprost formulation A solution; vehicle of bimatoprost solution 0.03 %; ,,2015-01-27,464.0,3,True,False,False
NCT01699607,Test-retest Reproducibility of [11C]PHNO PET Using the Constant Infusion Paradigm,Completed,Interventional,2013-07-01,Yale University,Other,,,,United States,True,Amphetamine; ,,2015-07-14,10.0,5,True,False,False
NCT01714609,Pilot Study of Effect of Sorafenib on Portal Pressure,Completed,Interventional,2013-09-01,Yale University,Other,"Onyx Therapeutics, Inc.",Industry,2,United States,True,Placebo; Sorafenib; ,,2015-11-03,10.0,2,True,False,False
NCT01714843,A Study to Evaluate the Effect of ASP0456 in Patients With Constipation Predominant Irritable Bowel Syndrome,Completed,Interventional,2013-12-01,Astellas Pharma Inc,Industry,,,2,Japan,True,ASP0456; placebo; ,,,559.0,2,True,True,False
NCT01725282,Study to Evaluate the Effect and Safety of Quetiapine Extended Release (XR) (FK949E) in Major Depressive Disorder,Completed,Interventional,2013-08-01,Astellas Pharma Inc,Industry,,,2,Japan,True,quetiapine extended release (XR); Placebo; ,,2014-08-14,172.0,2,True,False,False
NCT01732757,A Study to Evaluate the Efficacy of Lastacaft® Compared to Pataday™ and Placebo in Patients With Acute Allergic Conjunctivitis,Completed,Interventional,2012-12-01,Allergan,Industry,,,4,United States,True,Alcaftadine 0.25%; Olopatadine 0.2%; dextran 70 0.1%/hydroxypropyl methylcellulose 0.3%; ,,2013-11-27,157.0,4,True,False,False
NCT01735201,AGN-199201 for the Treatment of Erythema With Rosacea,Completed,Interventional,2013-05-01,Allergan,Industry,,,2,United States,True,AGN-199201 Dose A; AGN-199201 Dose B; AGN-199201 Dose C; AGN-199201 Vehicle; ,,2014-05-02,357.0,2,True,False,False
NCT01736423,A Long Term Study of YM060 in Female Patients With Diarrhea-predominant Irritable Bowel Syndrome,Completed,Interventional,2014-05-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM060; ,,,151.0,3,True,True,False
NCT01742585,A Phase 3 Study of ASP1585 in Chronic Kidney Disease Patients With Hyperphosphatemia Not on Dialysis,Completed,Interventional,2014-05-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1585; placebo; ,,,163.0,3,True,True,False
NCT01745094,A Study to Evaluate the Effect of Mirabegron + Solifenacin in Overactive Bladder Patients,Completed,Interventional,2013-07-01,Astellas Pharma Inc,Industry,,,4,Japan,True,mirabegron; solifenacin; ,,,223.0,4,True,True,False
NCT01754766,AGN-229666 for the Treatment of Allergic Conjunctivitis,Completed,Interventional,2013-01-01,Allergan,Industry,,,2,Japan,True,AGN-229666; ,,2013-12-17,90.0,2,True,False,False
NCT01765764,Bimatoprost for the Treatment of Eyebrow Hypotrichosis,Completed,Interventional,2014-01-01,Allergan,Industry,,,3,Canada United States,True,bimatoprost solution; Vehicle to bimatoprost solution; ,,2015-01-16,357.0,3,True,False,False
NCT01767519,A Study Evaluating the Efficacy and Safety of BOTOX® or Solifenacin in Patients With Overactive Bladder and Urinary Incontinence,Completed,Interventional,2014-09-01,Allergan,Industry,,,3,Belgium Canada Czech Republic Germany Poland United Kingdom United States,True,solifenacin; Botox placebo (normal saline); solifenacin placebo; ,,2015-10-21,356.0,3,True,False,False
NCT01777620,A Study of Subject Satisfaction With BOTOX® Cosmetic Treatment in Facial Rhytides,Completed,Interventional,2013-05-01,Allergan,Industry,,,4,Canada,True,Normal Saline; ,,2014-05-02,125.0,4,True,False,False
NCT01781026,Phase 2 Study of Neoadjuvant Vemurafenib in Melanoma Patients With Untreated Brain Metastases,Completed,Interventional,2014-06-01,Yale University,Other,"Genentech, Inc.",Industry,2,United States,True,Vemurafenib; ,,2015-03-10,2.0,2,True,False,False
NCT01802515,A Drug Treatment for Cocaine Users Who Are Also on Methadone Maintenance Treatment,Completed,Interventional,2014-03-01,Yale University,Other,,,,United States,True,"Atomoxetine, low dose; Atomoxetine, high dose; Placebo; ",,,14.0,5,True,True,False
NCT01830140,A Safety Study of Bimatoprost in Patients With Glaucoma or Ocular Hypertension,Completed,Interventional,2014-05-01,Allergan,Industry,,,3,United States,True,Bimatoprost 0.01%; Bimatoprost 0.03%; ,,2015-04-21,466.0,3,True,False,False
NCT01833130,Use of a Treatment Benefit Questionnaire in Patients With Chronic Migraine Treated With OnabotulinumtoxinA (BOTOX®),Completed,Interventional,2014-09-01,Allergan,Industry,,,4,United States,True,Normal saline (placebo); ,,2015-09-18,52.0,4,True,False,False
NCT01833741,A Study of LUMIGAN® RC in the Clinical Setting,Completed,Interventional,2011-03-01,Allergan,Industry,,,4,Canada,True,Bimatoprost 0.01%; ,,2013-07-09,1137.0,4,True,False,False
NCT01844388,A Study to Compare a New Eye Drop Formulation With Refresh Contacts®,Completed,Interventional,2013-12-01,Allergan,Industry,,,3,United States,True,carboxymethylcellulose based eye drop formula; carboxymethylcellulose sodium based eye drop solution; ,,2014-09-25,365.0,3,True,False,False
NCT01863251,Atomoxetine for ATS and Opioid Dependence During Buprenorphine Maintenance Treatment in Malaysia,Completed,Interventional,2014-08-01,Yale University,Other,,,2,Malaysia,True,Atomoxetine; ,,,100.0,2,True,True,False
NCT01863953,A Safety and Efficacy Study of Fixed-Combination Bimatoprost and Brimonidine in Chronic Glaucoma or Ocular Hypertension,Completed,Interventional,2013-12-01,Allergan,Industry,,,2,United States,True,Fixed-Combination Bimatoprost/Brimonidine; Bimatoprost Ophthalmic Solution 0.01%; Vehicle Ophthalmic Solution; Brimonidine Tartrate Ophthalmic Solution 0.2%; ,,2015-01-16,112.0,2,True,False,False
NCT01870895,A Study to Assess the Efficacy and Safety of YM060 in Female Patients With Diarrhea-predominant Irritable Bowel Syndrome (IBS),Completed,Interventional,2014-02-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM060; Placebo; ,,,577.0,3,True,False,True
NCT01881126,An Efficacy and Safety Study of Bimatoprost 0.01% Alone Compared With Travoprost 0.004% and Timolol 0.5% in Subjects With Glaucoma or Ocular Hypertension,Completed,Interventional,2014-10-01,Allergan,Industry,,,4,Canada,True,bimatoprost 0.01%; travatan 0.004%; timolol 0.5%; hypromellose 0.3%; ,,2015-10-27,93.0,4,True,False,False
NCT01886690,A Study to Compare the Safety and Efficacy of a New Eye Drop Formulation With REFRESH PLUS® in Participants Following LASIK Refractive Surgery,Completed,Interventional,2014-08-01,Allergan,Industry,,,3,Australia Canada,True,carboxymethylcellulose sodium based new eye drop formulation; carboxymethylcellulose sodium based eye drops; ,,2015-09-03,148.0,3,True,False,False
NCT01888445,A Study to Investigate the Effect of ASP1517 After Intermittent Oral Dosing in Dialysis Chronic Kidney Disease Patients With Anemia Compared With Darbepoetin as a Reference Drug,Completed,Interventional,2014-09-01,Astellas Pharma Inc,Industry,,,2,Japan,True,ASP1517; darbepoetin alfa; ,,,130.0,2,True,True,False
NCT01903720,A Safety and Efficacy Study of OZURDEX® in Macular Edema Associated With Branch Retinal Vein Occlusion,Completed,Interventional,2014-09-01,Allergan,Industry,,,4,"Korea, Republic of",True,dexamethasone implant; ,,2016-06-10,71.0,4,True,False,False
NCT01904721,A Safety and Efficacy Study of Bimatoprost in Men With Androgenic Alopecia (AGA),Completed,Interventional,2014-09-01,Allergan,Industry,,,2,United States,True,Bimatoprost Solution 1; Bimatoprost Solution 2; Bimatoprost Vehicle; ,,2015-11-04,244.0,2,True,False,False
NCT01964183,Post-marketing Study to Evaluate the Effect of Mirabegron on the Plasma Concentration of Tolterodine,Completed,Interventional,2013-08-01,Astellas Pharma Inc,Industry,,,4,Japan,True,tolterodine; mirabegron; ,,,24.0,4,True,True,False
NCT02003534,A Study of 0.15% Brimonidine Tartrate in Patients With Primary Open Angle Glaucoma and Ocular Hypertension,Completed,Interventional,2013-02-01,Allergan,Industry,,,4,China,True,0.15% Brimonidine Tartrate; ,,2014-06-24,376.0,4,True,False,False
NCT02020512,A Study of 0.03% Bimatoprost in the Treatment of Primary Open Angle Glaucoma and Ocular Hypertension,Completed,Interventional,2012-12-01,Allergan,Industry,,,4,China,True,0.03% Bimatoprost; ,,2014-06-24,87.0,4,True,False,False
NCT02028754,A Study of Sodium Carboxymethylcellulose for Post Cataract Surgery Dry Eye Symptoms,Completed,Interventional,2013-05-01,Allergan,Industry,,,4,China,True,Sodium Carboxymethylcellulose; Levofloxacin; Prednisolone; ,,2014-03-19,180.0,4,True,False,False
NCT02032407,A Study of Dapsone Gel in Females With Skin of Color and Acne Vulgaris,Completed,Interventional,2014-06-01,Allergan,Industry,,,4,United States,True,Dapsone Gel; ,,2015-06-15,68.0,4,True,False,False
